ID,Name,Type,Year,Category (Saffir-Simpson Scale),Wind (knots),Area,Gender of Name,Month(s),Start Date,End Date,Duration (days),Page url
Miriam - Tropical Storm (2000),Miriam,Tropical Storm,2000,,40,Eastern Pacific,,September,15/09/2000,17/09/2000,3,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Narda - Tropical Storm (2013),Narda,Tropical Storm,2013,,55,Eastern Pacific,,October,6/10/2013,10/10/2013,5,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Nora - Tropical Storm (2009),Nora,Tropical Storm,2009,,50,Eastern Pacific,,September,23/09/2009,25/09/2009,3,http://weather.unisys.com/hurricane/e_pacific/2009H/index.php
Norma - Tropical Storm (2005),Norma,Tropical Storm,2005,,55,Eastern Pacific,,September,23/09/2005,27/09/2005,5,http://weather.unisys.com/hurricane/e_pacific/2005H/index.php
Norman - Tropical Storm (2006),Norman,Tropical Storm,2006,,45,Eastern Pacific,,October,9/10/2006,15/10/2006,7,http://weather.unisys.com/hurricane/e_pacific/2006H/index.php
Norman - Tropical Storm (2000),Norman,Tropical Storm,2000,,40,Eastern Pacific,,September,20/09/2000,22/09/2000,3,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Norman - Tropical Storm (2012),Norman,Tropical Storm,2012,,40,Eastern Pacific,,September,28/09/2012,29/09/2012,2,http://weather.unisys.com/hurricane/e_pacific/2012H/index.php
Octave - Tropical Storm (2013),Octave,Tropical Storm,2013,,55,Eastern Pacific,,October,13/10/2013,15/10/2013,3,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Odile - Tropical Storm (2008),Odile,Tropical Storm,2008,,55,Eastern Pacific,,October,8/10/2008,12/10/2008,5,http://weather.unisys.com/hurricane/e_pacific/2008H/index.php
Olaf - Tropical Storm (1997),Olaf,Tropical Storm,1997,,60,Eastern Pacific,,"September, October",26/09/1997,12/10/1997,17,http://weather.unisys.com/hurricane/e_pacific/1997H/index.php
Olaf - Tropical Storm (2009),Olaf,Tropical Storm,2009,,40,Eastern Pacific,,October,1/10/2009,4/10/2009,4,http://weather.unisys.com/hurricane/e_pacific/2009H/index.php
Olivia - Tropical Storm (2000),Olivia,Tropical Storm,2000,,55,Eastern Pacific,,October,2/10/2000,10/10/2000,9,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Olivia - Tropical Storm (2006),Olivia,Tropical Storm,2006,,40,Eastern Pacific,,October,9/10/2006,12/10/2006,4,http://weather.unisys.com/hurricane/e_pacific/2006H/index.php
Olivia - Tropical Storm (2012),Olivia,Tropical Storm,2012,,50,Eastern Pacific,,October,6/10/2012,9/10/2012,4,http://weather.unisys.com/hurricane/e_pacific/2012H/index.php
Omeka - Tropical Storm (2010),Omeka,Tropical Storm,2010,,45,Eastern Pacific,,December,19/12/2010,20/12/2010,2,http://weather.unisys.com/hurricane/e_pacific/2010H/index.php
Paka - Tropical Storm (1997),Paka,Tropical Storm,1997,,55,Eastern Pacific,,December,2/12/1997,6/12/1997,5,http://weather.unisys.com/hurricane/e_pacific/1997H/index.php
Patricia - Tropical Storm (2009),Patricia,Tropical Storm,2009,,50,Eastern Pacific,,October,11/10/2009,14/10/2009,4,http://weather.unisys.com/hurricane/e_pacific/2009H/index.php
Paul - Tropical Storm (2000),Paul,Tropical Storm,2000,,35,Eastern Pacific,,October,25/10/2000,29/10/2000,5,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Pewa - Tropical Storm (2013),Pewa,Tropical Storm,2013,,55,Eastern Pacific,,August,16/08/2013,18/08/2013,3,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Polo - Tropical Storm (2008),Polo,Tropical Storm,2008,,35,Eastern Pacific,,November,2/11/2008,5/11/2008,4,http://weather.unisys.com/hurricane/e_pacific/2008H/index.php
Priscilla - Tropical Storm (2013),Priscilla,Tropical Storm,2013,,40,Eastern Pacific,,October,14/10/2013,17/10/2013,4,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Rosa - Tropical Storm (2006),Rosa,Tropical Storm,2006,,35,Eastern Pacific,,November,8/11/2006,10/11/2006,3,http://weather.unisys.com/hurricane/e_pacific/2006H/index.php
Rosa - Tropical Storm (2012),Rosa,Tropical Storm,2012,,50,Eastern Pacific,,"October, November",30/10/2012,4/11/2012,6,http://weather.unisys.com/hurricane/e_pacific/2012H/index.php
Rosa - Tropical Storm (2000),Rosa,Tropical Storm,2000,,55,Eastern Pacific,,November,3/11/2000,8/11/2000,6,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Sonia - Tropical Storm (2013),Sonia,Tropical Storm,2013,,40,Eastern Pacific,,November,1/11/2013,4/11/2013,4,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Trudy - Tropical Storm (2014),Trudy,Tropical Storm,2014,,50,Eastern Pacific,,October,17/10/2014,19/10/2014,3,http://weather.unisys.com/hurricane/e_pacific/2014/index.php
Twenty E - Tropical Storm (2006),Twenty E,Tropical Storm,2006,,35,Eastern Pacific,,November,11/11/2006,11/11/2006,1,http://weather.unisys.com/hurricane/e_pacific/2006H/index.php
Unala - Tropical Storm (2013) - Eastern Pacific,Unala,Tropical Storm,2013,,35,Eastern Pacific,,August,19/08/2013,19/08/2013,1,http://weather.unisys.com/hurricane/e_pacific/2013/index.php
Upana - Tropical Storm (2000),Upana,Tropical Storm,2000,,40,Eastern Pacific,,July,19/07/2000,24/07/2000,6,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
Wali - Tropical Storm (2014),Wali,Tropical Storm,2014,,40,Eastern Pacific,,July,17/07/2014,19/07/2014,3,http://weather.unisys.com/hurricane/e_pacific/2014/index.php
Wene - Tropical Storm (2000) - Eastern Pacific,Wene,Tropical Storm,2000,,45,Eastern Pacific,,August,15/08/2000,17/08/2000,3,http://weather.unisys.com/hurricane/e_pacific/2000H/index.php
01a - Tropical Storm (2004),01a,Tropical Storm,2004,,45,Northern Indian,,June,5/06/2004,10/06/2004,6,http://weather.unisys.com/hurricane/n_indian/2004H/index.php
01a - Tropical Storm (2002),01a,Tropical Storm,2002,,45,Northern Indian,,May,6/05/2002,10/05/2002,5,http://weather.unisys.com/hurricane/n_indian/2002H/index.php
01a - Tropical Storm (2006),01a,Tropical Storm,2006,,35,Northern Indian,,January,13/01/2006,14/01/2006,2,http://weather.unisys.com/hurricane/n_indian/2006H/index.php
01b - Tropical Storm (2000),01b,Tropical Storm,2000,,35,Northern Indian,,October,16/10/2000,18/10/2000,3,http://weather.unisys.com/hurricane/n_indian/2000H/index.php
02b - Tropical Storm (2002),02b,Tropical Storm,2002,,45,Northern Indian,,May,10/05/2002,12/05/2002,3,http://weather.unisys.com/hurricane/n_indian/2002H/index.php
02b - Tropical Storm (2000),02b,Tropical Storm,2000,,35,Northern Indian,,October,27/10/2000,28/10/2000,2,http://weather.unisys.com/hurricane/n_indian/2000H/index.php
03a - Tropical Storm (2004),03a,Tropical Storm,2004,,40,Northern Indian,,October,1/10/2004,3/10/2004,3,http://weather.unisys.com/hurricane/n_indian/2004H/index.php
03b - Tropical Storm (2006),03b,Tropical Storm,2006,,35,Northern Indian,,July,2/07/2006,2/07/2006,1,http://weather.unisys.com/hurricane/n_indian/2006H/index.php
03b - Tropical Storm (2002),03b,Tropical Storm,2002,,55,Northern Indian,,November,11/11/2002,12/11/2002,2,http://weather.unisys.com/hurricane/n_indian/2002H/index.php
03b - Tropical Storm (2003),03b,Tropical Storm,2003,,55,Northern Indian,,December,12/12/2003,15/12/2003,4,http://weather.unisys.com/hurricane/n_indian/2003H/index.php
04a - Tropical Storm (2004),04a,Tropical Storm,2004,,40,Northern Indian,,November,4/11/2004,7/11/2004,4,http://weather.unisys.com/hurricane/n_indian/2004H/index.php
04b - Tropical Storm (2002),04b,Tropical Storm,2002,,45,Northern Indian,,November,23/11/2002,25/11/2002,3,http://weather.unisys.com/hurricane/n_indian/2002H/index.php
05b - Tropical Storm (2002),05b,Tropical Storm,2002,,35,Northern Indian,,December,23/12/2002,25/12/2002,3,http://weather.unisys.com/hurricane/n_indian/2002H/index.php
05b - Tropical Storm (2006),05b,Tropical Storm,2006,,35,Northern Indian,,September,28/09/2006,29/09/2006,2,http://weather.unisys.com/hurricane/n_indian/2006H/index.php
23w - Tropical Storm (2003),23w,Tropical Storm,2003,,35,Northern Indian,,October,24/10/2003,28/10/2003,5,http://weather.unisys.com/hurricane/n_indian/2003H/index.php
Bandu - Tropical Storm (2010),Bandu,Tropical Storm,2010,,55,Northern Indian,,May,19/05/2010,22/05/2010,4,http://weather.unisys.com/hurricane/n_indian/2010H/index.php
Bijli - Tropical Storm (2009),Bijli,Tropical Storm,2009,,50,Northern Indian,,April,15/04/2009,17/04/2009,3,http://weather.unisys.com/hurricane/n_indian/2009H/index.php
Four - Tropical Storm (2012),Four,Tropical Storm,2012,,40,Northern Indian,,December,23/12/2012,24/12/2012,2,http://weather.unisys.com/hurricane/n_indian/2012H/index.php
Khai muk - Tropical Storm (2008),Khai muk,Tropical Storm,2008,,45,Northern Indian,,November,14/11/2008,16/11/2008,3,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
Mukda - Tropical Storm (2006),Mukda,Tropical Storm,2006,,55,Northern Indian,,September,21/09/2006,24/09/2006,4,http://weather.unisys.com/hurricane/n_indian/2006H/index.php
Murjan - Tropical Storm (2012),Murjan,Tropical Storm,2012,,35,Northern Indian,,October,24/10/2012,25/10/2012,2,http://weather.unisys.com/hurricane/n_indian/2012H/index.php
Nanauk - Tropical Storm (2014),Nanauk,Tropical Storm,2014,,55,Northern Indian,,June,10/06/2014,13/06/2014,4,http://weather.unisys.com/hurricane/n_indian/2014/index.php
Nilam - Tropical Storm (2012),Nilam,Tropical Storm,2012,,55,Northern Indian,,October,29/10/2012,31/10/2012,3,http://weather.unisys.com/hurricane/n_indian/2012H/index.php
Nisha - Tropical Storm (2008),Nisha,Tropical Storm,2008,,55,Northern Indian,,November,25/11/2008,27/11/2008,3,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
One - Tropical Storm (2014),One,Tropical Storm,2014,,40,Northern Indian,,January,4/01/2014,5/01/2014,2,http://weather.unisys.com/hurricane/n_indian/2014/index.php
Phyan - Tropical Storm (2009),Phyan,Tropical Storm,2009,,50,Northern Indian,,November,9/11/2009,11/11/2009,3,http://weather.unisys.com/hurricane/n_indian/2009H/index.php
Rashmi - Tropical Storm (2008),Rashmi,Tropical Storm,2008,,45,Northern Indian,,October,26/10/2008,27/10/2008,2,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
Seven - Tropical Storm (2008),Seven,Tropical Storm,2008,,35,Northern Indian,,December,4/12/2008,7/12/2008,4,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
Three - Tropical Storm (2009),Three,Tropical Storm,2009,,35,Northern Indian,,September,5/09/2009,5/09/2009,1,http://weather.unisys.com/hurricane/n_indian/2009H/index.php
Three - Tropical Storm (2012),Three,Tropical Storm,2012,,35,Northern Indian,,November,17/11/2012,19/11/2012,3,http://weather.unisys.com/hurricane/n_indian/2012H/index.php
Three - Tropical Storm (2008) - Northern Indian,Three,Tropical Storm,2008,,35,Northern Indian,,October,20/10/2008,23/10/2008,4,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
Two - Tropical Storm (2008),Two,Tropical Storm,2008,,35,Northern Indian,,September,16/09/2008,16/09/2008,1,http://weather.unisys.com/hurricane/n_indian/2008H/index.php
Ward - Tropical Storm (2009),Ward,Tropical Storm,2009,,50,Northern Indian,,December,11/12/2009,14/12/2009,4,http://weather.unisys.com/hurricane/n_indian/2009H/index.php
01s - Tropical Storm (2005),01s,Tropical Storm,2005,,35,Southern Indian,,October,14/10/2005,15/10/2005,2,http://weather.unisys.com/hurricane/s_indian/2005H/index.php
01s - Tropical Storm (2000),01s,Tropical Storm,2000,,35,Southern Indian,,August,1/08/2000,3/08/2000,3,http://weather.unisys.com/hurricane/s_indian/2000H/index.php
01s - Tropical Storm (2007),01s,Tropical Storm,2007,,35,Southern Indian,,July,29/07/2007,30/07/2007,2,http://weather.unisys.com/hurricane/s_indian/2007H/index.php
01s - Tropical Storm (2001),01s,Tropical Storm,2001,,35,Southern Indian,,October,6/10/2001,7/10/2001,2,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
01s - Tropical Storm (2002),01s,Tropical Storm,2002,,35,Southern Indian,,September,6/09/2002,8/09/2002,3,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
02s - Tropical Storm (2005),02s,Tropical Storm,2005,,45,Southern Indian,,November,5/11/2005,8/11/2005,4,http://weather.unisys.com/hurricane/s_indian/2005H/index.php
03s - Tropical Storm (2001),03s,Tropical Storm,2001,,35,Southern Indian,,November,21/11/2001,21/11/2001,1,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
04s - Tropical Storm (2001),04s,Tropical Storm,2001,,35,Southern Indian,,November,21/11/2001,23/11/2001,3,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
04s - Tropical Storm (2005),04s,Tropical Storm,2005,,35,Southern Indian,,December,24/12/2005,25/12/2005,2,http://weather.unisys.com/hurricane/s_indian/2005H/index.php
06s - Tropical Storm (2000),06s,Tropical Storm,2000,,35,Southern Indian,,January,21/01/2000,23/01/2000,3,http://weather.unisys.com/hurricane/s_indian/2000H/index.php
08s - Tropical Storm (2002),08s,Tropical Storm,2002,,35,Southern Indian,,December,30/12/2002,31/12/2002,2,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
09s - Tropical Storm (2007),09s,Tropical Storm,2007,,35,Southern Indian,,December,31/12/2007,31/12/2007,1,http://weather.unisys.com/hurricane/s_indian/2007H/index.php
10s - Tropical Storm (2005),10s,Tropical Storm,2005,,35,Southern Indian,,January,15/01/2005,17/01/2005,3,http://weather.unisys.com/hurricane/s_indian/2005H/index.php
12s - Tropical Storm (2006),12s,Tropical Storm,2006,,45,Southern Indian,,February,19/02/2006,20/02/2006,2,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
16s - Tropical Storm (2001),16s,Tropical Storm,2001,,35,Southern Indian,,April,2/04/2001,5/04/2001,4,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
17s - Tropical Storm (2008),17s,Tropical Storm,2008,,40,Southern Indian,,February,7/02/2008,10/02/2008,4,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
21s - Tropical Storm (2002),21s,Tropical Storm,2002,,35,Southern Indian,,April,7/04/2002,7/04/2002,1,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
21s - Tropical Storm (2001),21s,Tropical Storm,2001,,45,Southern Indian,,June,21/06/2001,23/06/2001,3,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
Alessia - Tropical Storm (2013) - Southern India,Alessia,Tropical Storm,2013,,45,Southern Indian,,November,22/11/2013,24/11/2013,3,http://weather.unisys.com/hurricane/s_indian/2013/index.php
Alexandre - Tropical Storm (2001),Alexandre,Tropical Storm,2001,,55,Southern Indian,,"October, November",26/10/2001,31-November-2001,6,http://weather.unisys.com/hurricane/s_indian/2001H/index.php
Anggrek - Tropical Storm (2010),Anggrek,Tropical Storm,2010,,55,Southern Indian,,"October, November",30/10/2010,4/11/2010,6,http://weather.unisys.com/hurricane/s_indian/2010H/index.php
Anika - Tropical Storm (2008),Anika,Tropical Storm,2008,,50,Southern Indian,,November,18/11/2008,20/11/2008,3,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
Anita - Tropical Storm (2006),Anita,Tropical Storm,2006,,45,Southern Indian,,"November, December",30/11/2006,2/12/2006,3,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
Asma - Tropical Storm (2008),Asma,Tropical Storm,2008,,55,Southern Indian,,October,16/10/2008,21/10/2008,6,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
Atang - Tropical Storm (2002),Atang,Tropical Storm,2002,,45,Southern Indian,,November,6/11/2002,13/11/2002,8,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
Boldwin - Tropical Storm (2012),Boldwin,Tropical Storm,2012,,105,Southern Indian,,November,24/11/2012,25/11/2012,2,http://weather.unisys.com/hurricane/s_indian/2012H/index.php
Bongani - Tropical Storm (2009),Bongani,Tropical Storm,2009,,45,Southern Indian,,November,23/11/2009,25/11/2009,3,http://weather.unisys.com/hurricane/s_indian/2009H/index.php
Bonnie - Tropical Storm (2002),Bonnie,Tropical Storm,2002,,50,Southern Indian,,April,10/04/2002,15/04/2002,6,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
Celina - Tropical Storm (2007),Celina,Tropical Storm,2007,,35,Southern Indian,,December,13/12/2007,18/12/2007,6,http://weather.unisys.com/hurricane/s_indian/2007H/index.php
Chanda - Tropical Storm (2012),Chanda,Tropical Storm,2012,,55,Southern Indian,,January,7/01/2012,8/01/2012,2,http://weather.unisys.com/hurricane/s_indian/2012H/index.php
Cherono - Tropical Storm (2011),Cherono,Tropical Storm,2011,,45,Southern Indian,,March,17/03/2011,19/03/2011,3,http://weather.unisys.com/hurricane/s_indian/2011H/index.php
Cinda - Tropical Storm (2008),Cinda,Tropical Storm,2008,,55,Southern Indian,,December,17/12/2008,21/12/2008,5,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
Clare - Tropical Storm (2006),Clare,Tropical Storm,2006,,60,Southern Indian,,January,8/01/2006,10/01/2006,3,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
Cyprien - Tropical Storm (2002),Cyprien,Tropical Storm,2002,,50,Southern Indian,,January,1/01/2002,2/01/2002,2,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
Dama - Tropical Storm (2007),Dama,Tropical Storm,2007,,50,Southern Indian,,December,18/12/2007,21/12/2007,4,http://weather.unisys.com/hurricane/s_indian/2007H/index.php
Damienne - Tropical Storm (2000),Damienne,Tropical Storm,2000,,40,Southern Indian,,February,1/02/2000,2/02/2000,2,http://weather.unisys.com/hurricane/s_indian/2000H/index.php
Daren - Tropical Storm (2005),Daren,Tropical Storm,2005,,40,Southern Indian,,January,18/01/2005,20/01/2005,3,http://weather.unisys.com/hurricane/s_indian/2005H/index.php
David - Tropical Storm (2009),David,Tropical Storm,2009,,55,Southern Indian,,December,13/12/2009,25/12/2009,13,http://weather.unisys.com/hurricane/s_indian/2009H/index.php
Delfina - Tropical Storm (2002),Delfina,Tropical Storm,2002,,55,Southern Indian,,December,31/12/2002,31/12/2002,1,http://weather.unisys.com/hurricane/s_indian/2002H/index.php
Diwa - Tropical Storm (2006),Diwa,Tropical Storm,2006,,55,Southern Indian,,March,4/03/2006,8/03/2006,5,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
Dominic - Tropical Storm (2009),Dominic,Tropical Storm,2009,,50,Southern Indian,,January,25/01/2009,27/01/2009,3,http://weather.unisys.com/hurricane/s_indian/2009H/index.php
Dongo - Tropical Storm (2009),Dongo,Tropical Storm,2009,,55,Southern Indian,,January,9/01/2009,12/01/2009,4,http://weather.unisys.com/hurricane/s_indian/2009H/index.php
Durga - Tropical Storm (2008),Durga,Tropical Storm,2008,,40,Southern Indian,,April,22/04/2008,24/04/2008,3,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
Eighteen - Tropical Storm (2013),Eighteen,Tropical Storm,2013,,40,Southern Indian,,February,24/02/2013,27/02/2013,4,http://weather.unisys.com/hurricane/s_indian/2013/index.php
Eleven - Tropical Storm (2010),Eleven,Tropical Storm,2010,,35,Southern Indian,,January,27/01/2010,30/01/2010,4,http://weather.unisys.com/hurricane/s_indian/2010H/index.php
Elia - Tropical Storm (2006),Elia,Tropical Storm,2006,,45,Southern Indian,,April,12/04/2006,15/04/2006,4,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
Elnus - Tropical Storm (2008),Elnus,Tropical Storm,2008,,40,Southern Indian,,January,1/01/2008,4/01/2008,4,http://weather.unisys.com/hurricane/s_indian/2008H/index.php
Emang - Tropical Storm (2013),Emang,Tropical Storm,2013,,35,Southern Indian,,January,12/01/2013,17/01/2013,6,http://weather.unisys.com/hurricane/s_indian/2013/index.php
Emma - Tropical Storm (2006),Emma,Tropical Storm,2006,,35,Southern Indian,,February,27/02/2006,28/02/2006,2,http://weather.unisys.com/hurricane/s_indian/2006H/index.php
